start_node,end_node,key,osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,junction,bridge,width,tunnel
420777494,411504984,0,35078500,False,2,Rua Doutor Manuel Pereira da Silva,secondary,False,38.43,"LINESTRING (-8.6008383 41.1739145, -8.6009155 41.1738773, -8.6009979 41.1738485, -8.6010496 41.1738346, -8.6011677 41.1738077, -8.6012643 41.1737938)",,,,,
420777494,411504977,0,"[1174863220, 35078500]",False,"['2', '3']",Rua Doutor Manuel Pereira da Silva,secondary,True,124.48499999999999,"LINESTRING (-8.6008383 41.1739145, -8.6007561 41.1739634, -8.6003397 41.174264, -8.5998871 41.1745908, -8.5997536 41.1746799)",,,,,
343646747,4888395226,0,1174461331,True,1,Rua de Monsanto,tertiary,False,27.314,,,,,,
343646748,343646736,0,448568808,True,1,Rua de Monsanto,tertiary,False,137.812,"LINESTRING (-8.6180107 41.1717345, -8.6188074 41.1716202, -8.6189269 41.1715867, -8.6190509 41.1715217, -8.6191816 41.171428, -8.6194552 41.1712335)",,,,,
343646749,343646748,0,448568808,True,1,Rua de Monsanto,tertiary,False,131.912,"LINESTRING (-8.6164434 41.1718034, -8.6175091 41.1718051, -8.6180107 41.1717345)",,,,,
478902811,1353874575,0,39896043,True,1,Via Panorâmica,tertiary,False,55.24,"LINESTRING (-8.6336171 41.1509349, -8.6334473 41.1510276, -8.6333269 41.1511083, -8.6331114 41.1512531)",,,,,
343646751,5258500724,0,263330573,False,2,Rua Nove de Abril,residential,False,284.99199999999996,"LINESTRING (-8.6174141 41.1701197, -8.6165074 41.1706225, -8.6163901 41.170672, -8.6162353 41.1707013, -8.6161742 41.170704, -8.6157348 41.1707234, -8.615391 41.1707385, -8.6149876 41.1708483, -8.6144219 41.1711711)",,,,,
1438444064,129795568,0,14326182,True,,Praça do Bom Sucesso,tertiary,False,50.646,"LINESTRING (-8.630041 41.1554107, -8.6298925 41.1555016, -8.6298407 41.1555238, -8.6297814 41.1555414, -8.6297076 41.1555431, -8.6296247 41.1555295, -8.6295076 41.1554844)",,,,,
1438444064,314555992,0,1018561643,False,2,Rua Gonçalo Sampaio,secondary,False,34.375,"LINESTRING (-8.630041 41.1554107, -8.6300897 41.1553581, -8.6301707 41.1552841, -8.6302935 41.1551671)",,,,,
343646753,4598508648,0,868014850,False,2,Rua de Monsanto,tertiary,True,100.251,"LINESTRING (-8.6201887 41.17075, -8.6203029 41.1706814, -8.6203696 41.1706439, -8.6211481 41.1702104)",,,,,
25632284,25632285,0,8367069,True,2,Rua Álvares Cabral,secondary,False,480.519,"LINESTRING (-8.6188807 41.1551988, -8.6188106 41.1551843, -8.6166796 41.1547905, -8.6152379 41.154528, -8.614016 41.1543025, -8.6134453 41.1541922, -8.6133083 41.1541642)",,,,4,
1216466461,10876563844,0,608418840,True,2,Avenida da França,secondary,False,63.317,,,,,,
25632285,25632293,0,734630278,True,4,Praça da República,secondary,False,48.456999999999994,"LINESTRING (-8.6133083 41.1541642, -8.6133246 41.1538652, -8.6133163 41.1538177, -8.6133032 41.1537985, -8.6132822 41.1537694, -8.6132636 41.1537385)",,,,,
343646757,343646737,0,914265946,False,,Rua Nove de Abril,residential,False,109.328,,,,,,
416007714,128597080,0,"[35727408, 1167578690, 35727410, 1028336214]",True,"['2', '1']",Rua de Delfim Maia,residential,False,301.757,"LINESTRING (-8.6093197 41.1729674, -8.6092856 41.1729735, -8.6083712 41.1731364, -8.6073315 41.1733228, -8.6066052 41.1734655, -8.605984 41.1735813, -8.6058176 41.1736115)",,,yes,,
416007715,316511865,0,30912874,True,,Rua da Igreja de Paranhos,tertiary,False,63.583,,,,,,
416007716,416007717,0,35541709,False,,Largo do Campo Lindo,tertiary,False,32.501,,,,,,
416007717,416007718,0,35541709,False,,Largo do Campo Lindo,tertiary,False,6.438,,,,,,
416007718,1165604001,0,35541709,False,,Largo do Campo Lindo,tertiary,False,5.921,,,,,,
416007718,416007719,0,30912880,True,,Rua de Júlio Ramos,residential,False,23.655,"LINESTRING (-8.6082111 41.1696899, -8.6081558 41.1696706, -8.6081049 41.1696706, -8.6080504 41.1696786, -8.6079414 41.1697067)",,,,,
416007719,4526688784,0,30912880,True,,Rua de Júlio Ramos,residential,False,100.392,"LINESTRING (-8.6079414 41.1697067, -8.6076544 41.169819, -8.6073943 41.1698457, -8.6067817 41.1698693)",,,,,
311889445,428216714,0,28996911,True,2,Rua Guerra Junqueiro,tertiary,False,56.839,,,,,,
25632293,1110698273,0,8367068,True,2,Praça da República,secondary,False,107.73699999999998,"LINESTRING (-8.6132636 41.1537385, -8.6131748 41.1537511, -8.6130858 41.1537499, -8.6126871 41.1537496, -8.6126091 41.1537496, -8.6122168 41.1537426, -8.6121716 41.1537482, -8.6121269 41.1537604, -8.6121117 41.1537666, -8.6120991 41.1537717, -8.6120711 41.153789, -8.6120549 41.1538039, -8.6120253 41.1538357)",,,,,
12148105774,343646772,0,"[13262770, 13262695]",True,3,Rua de Pedro Hispano,secondary,False,101.134,"LINESTRING (-8.6317726 41.1646119, -8.6319782 41.1645119, -8.6319958 41.1645033, -8.6320755 41.1644645, -8.6322544 41.1643775, -8.6324427 41.164267, -8.6325957 41.1641977, -8.6327818 41.1641134)",,,yes,,
335561263,10838683814,0,1165291406,True,1,Rua de Júlio Dinis,secondary,False,19.881,"LINESTRING (-8.626827 41.1544518, -8.6268104 41.154388, -8.6267993 41.1543453, -8.6267768 41.1542771)",,,,,
1243809319,1243809345,0,108385736,True,,Rua 15 de Novembro,residential,False,74.358,,,,,,
3391599154,3391599155,0,482240916,True,1,,secondary_link,False,9.163,,,,,,
3391599155,1418798472,0,482276565,True,1,,secondary_link,False,22.811,"LINESTRING (-8.6323841 41.1527069, -8.6323584 41.1527488, -8.6322712 41.1528936)",,,,,
343646772,122432560,0,212711376,True,2,Rua de Pedro Hispano,secondary,False,85.537,"LINESTRING (-8.6327818 41.1641134, -8.6330597 41.1640074, -8.6336666 41.1637296)",,,yes,,
1243809331,335562443,0,167487384,True,1,Rua dos Vanzeleres,residential,False,94.227,"LINESTRING (-8.6328076 41.1605973, -8.6329408 41.1608108, -8.6331371 41.1613453, -8.6331573 41.1614002)",,,,,
299611700,5284320721,0,738994725,True,3,Praça do Marquês de Pombal,secondary,False,19.19,,,,,,
475044410,138208872,0,453762944,False,2,Rua de Serpa Pinto,tertiary,False,97.96200000000002,"LINESTRING (-8.6209476 41.1622085, -8.6210226 41.1616539, -8.6210419 41.1615281, -8.6210441 41.1615126, -8.6210575 41.161417, -8.6210694 41.1613323)",50,,,,
343646781,5284452787,0,167487356,False,2,Rua de Pedro Hispano,secondary,False,341.76700000000005,"LINESTRING (-8.6377548 41.1617864, -8.637807 41.1617646, -8.6378617 41.1617414, -8.638474 41.1614858, -8.6386757 41.1614015, -8.6389029 41.1613074, -8.6389461 41.1612893, -8.6391595 41.1611993, -8.6404953 41.1606595, -8.6412911 41.160338, -8.6413419 41.1603191)",,,,,
1216466495,343646742,0,263330574,True,,Rua Nova do Regado,residential,False,134.464,"LINESTRING (-8.6196285 41.1675988, -8.6196761 41.1686891, -8.6197025 41.1688058)",,,,,
128580161,128581937,0,"[241364281, 13798089, 34798406]",True,2,Rua da Igreja de Paranhos,secondary,False,77.18099999999998,"LINESTRING (-8.6056921 41.1732029, -8.6056693 41.1731262, -8.6056492 41.1730859, -8.605625 41.1730491, -8.6055955 41.1730103, -8.6054191 41.1728156, -8.6053668 41.1727487, -8.605328 41.1726626, -8.6053176 41.1725805)",,,yes,,
128580161,128597080,0,979428550,False,4,Rua da Igreja de Paranhos,secondary,True,46.632999999999996,"LINESTRING (-8.6056921 41.1732029, -8.6057649 41.1734355, -8.6058176 41.1736115)",50,,,,
1243809345,1243809331,0,167487384,True,1,Rua dos Vanzeleres,residential,False,12.546,,,,,,
411506246,3554953651,0,37856053,False,2,Rua do Arquitecto Lobão Vital,residential,False,34.053,"LINESTRING (-8.6060761 41.1743536, -8.6060095 41.1744053, -8.6057913 41.1745723)",,,,,
2250873416,129953505,0,1267703679,True,2,Rua da Boavista,secondary,False,120.18199999999999,"LINESTRING (-8.617925 41.1560535, -8.6192099 41.1562699, -8.6193259 41.1562894)",,,,10,
412246600,5198412994,0,440389519,True,1,Rua Doutor António Bernardino de Almeida,secondary,False,38.161,"LINESTRING (-8.6063233 41.1785504, -8.6063919 41.1784786, -8.6064186 41.1784506, -8.6064326 41.1784359, -8.6065315 41.1782479)",,,,,
412246602,1223751610,0,35145272,True,2,Rua Júlio Amaral de Carvalho,tertiary,False,340.60699999999997,"LINESTRING (-8.6039188 41.1763862, -8.6037761 41.1763894, -8.6037232 41.1763935, -8.6036566 41.1764088, -8.6033955 41.1764621, -8.6033285 41.1764838, -8.6030413 41.1765767, -8.6029847 41.176595, -8.6027238 41.1767123, -8.6025902 41.1767797, -8.6023922 41.1768275, -8.6022846 41.1768335, -8.6021716 41.1768233, -8.6020556 41.1768054, -8.6019503 41.1767753, -8.6016927 41.1766105, -8.6008981 41.1760213, -8.6008728 41.1760038, -8.6007612 41.1759265, -8.6004711 41.1758223)",,,,,
5284452939,1264279362,0,1323840157,True,2,Avenida da Boavista,primary,False,71.502,"LINESTRING (-8.6414663 41.1599268, -8.6408012 41.1598166, -8.6406313 41.1597917)",,,,,
4573598284,287458452,0,141476900,False,2,Rua Doutor António Bernardino de Almeida,secondary,False,76.51500000000001,"LINESTRING (-8.6082501 41.1760198, -8.6083072 41.1758362, -8.6084479 41.1754295, -8.6084741 41.1753527)",50,,,,
299611722,122452414,0,27292882,False,2,Rua da Alegria,secondary,True,220.311,"LINESTRING (-8.5995483 41.1632619, -8.6002136 41.1616002, -8.60031 41.1613654)",,,,,
3694392908,4455723345,0,35475028,False,2,Rua da Natária,tertiary,True,46.309,,,,,,
3694392908,343646735,0,35475028,False,2,Rua da Natária,tertiary,False,39.259,"LINESTRING (-8.62473 41.1671682, -8.6250381 41.1670928, -8.625176 41.167059)",,,,,
311889487,1537859379,0,1016567884,True,2,Rua de António Cardoso,tertiary,False,40.81,,,,,,
299610705,3897692280,0,1083211594,False,2,Rua de Costa Cabral,secondary,True,7.122,,,,,,
311889489,479183225,0,224646232,False,3,Rua do Campo Alegre,secondary,True,56.262,"LINESTRING (-8.6424267 41.154071, -8.6423882 41.1540607, -8.6422632 41.1540236, -8.642236 41.1540155, -8.641801 41.1538865)",,,,,
314555992,129795309,0,1018561643,False,2,Rua Gonçalo Sampaio,secondary,False,54.048,,,,,,
314555992,1438444064,0,1018561643,False,2,Rua Gonçalo Sampaio,secondary,True,34.375,"LINESTRING (-8.6302935 41.1551671, -8.6301707 41.1552841, -8.6300897 41.1553581, -8.630041 41.1554107)",,,,,
126597726,126598827,0,209436196,True,2,Rua Domingos Sequeira,secondary,False,136.929,"LINESTRING (-8.62909 41.1636071, -8.6290143 41.1636059, -8.627588 41.1635198, -8.6274598 41.1635081)",,,,,
137992807,5865201851,0,1174689834,True,3,Rua de Faria Guimarães,secondary,False,7.129,,40,,,,
137992808,137994720,0,38336633,True,2,Rua de Faria Guimarães,secondary,False,194.675,,,,,,
138208872,474552495,0,1017147074,False,2,Rua de Serpa Pinto,tertiary,False,24.751,,50,,,,
138208872,474549120,0,30912941,True,,Rua de Brito Capelo,residential,False,36.298,"LINESTRING (-8.6210694 41.1613323, -8.6209247 41.1613949, -8.6206935 41.161495)",,,,,
25632361,4612022469,0,34683151,False,2,Rua de Aníbal Cunha,tertiary,False,249.65500000000003,"LINESTRING (-8.6207549 41.1526088, -8.6208223 41.152769, -8.6209837 41.1532264, -8.6210121 41.1533068, -8.6210314 41.1533685, -8.6210417 41.1534427, -8.6210452 41.1535866, -8.6209435 41.154823)",,,,,
2455291504,4703906249,0,706644343,True,,Rua de Nossa Senhora de Fátima,tertiary,False,24.931,,,,,,
428214900,311889356,0,1016617006,True,2,Rua de António Cardoso,tertiary,False,85.119,,,,,,
5258500725,128566335,0,228569586,False,2,Rua de Monsanto,tertiary,True,51.577,"LINESTRING (-8.6133596 41.1718197, -8.6132224 41.1718248, -8.6128427 41.1718284, -8.6127436 41.1718292)",,,,,
5258500725,4526688723,0,"[868014851, 617765086]",True,1,Rua de Monsanto,tertiary,False,225.546,"LINESTRING (-8.6133596 41.1718197, -8.6134961 41.1718194, -8.6135546 41.1718192, -8.6136016 41.1718191, -8.615685 41.1718073, -8.6160542 41.1718059)",,,,,
475329142,475328017,0,704509573,True,2,Rua da Constituição,secondary,False,33.3,,,,,,
4452315764,4473265202,0,34628257,False,,Rua de Augusto Lessa,tertiary,False,79.025,,,,,,
5258500724,5258500725,0,456405090,True,1,Rua Nove de Abril,residential,False,114.493,"LINESTRING (-8.6144219 41.1711711, -8.6134406 41.1717732, -8.6134296 41.1717795, -8.6133596 41.1718197)",,,,,
428214905,428214906,0,28996911,True,2,Rua Guerra Junqueiro,tertiary,False,78.69600000000001,"LINESTRING (-8.638156 41.1543751, -8.6380786 41.1545338, -8.6378746 41.1549518, -8.6378318 41.1550394)",,,,,
428214906,311889445,0,28996911,True,2,Rua Guerra Junqueiro,tertiary,False,83.697,"LINESTRING (-8.6378318 41.1550394, -8.6375106 41.1556584, -8.6374937 41.1556909, -8.637468 41.1557405)",,,,,
428214907,111415446,0,1016617005,True,2,Rua Guerra Junqueiro,tertiary,False,127.04600000000002,"LINESTRING (-8.6363835 41.1579269, -8.6363563 41.1579796, -8.635862 41.1589379, -8.6358336 41.1589918)",,,,,
25632372,475052386,0,30405423,True,,Rua da Torrinha,residential,False,98.01,,,,,4,
316511863,435468987,0,212710696,False,2,Rua do Campo Lindo,tertiary,False,112.283,"LINESTRING (-8.6107657 41.1677569, -8.6102869 41.1681208, -8.6098197 41.1684728)",,,,,
316511863,2225284288,0,212710701,True,,Rua do Campo Lindo,tertiary,False,24.991999999999997,"LINESTRING (-8.6107657 41.1677569, -8.6108277 41.1677319, -8.6109101 41.1676824, -8.610952 41.1676419, -8.610975 41.1676046)",,,,,
316511864,1165604001,0,35541709,False,,Largo do Campo Lindo,tertiary,True,22.343,,,,,,
316511864,343646689,0,212710696,False,2,Rua do Campo Lindo,tertiary,True,14.304,,,,,,
129548927,137992808,0,452076898,True,2,Rua do Paraíso,residential,False,66.983,"LINESTRING (-8.6099838 41.157254, -8.6098675 41.1572654, -8.6093186 41.1573243, -8.6091917 41.1573388)",,,,4,
316511865,416007716,0,30912874,True,,Rua da Igreja de Paranhos,tertiary,False,122.998,"LINESTRING (-8.6066358 41.1705066, -8.6067412 41.1704441, -8.6068055 41.1704039, -8.607905 41.1699536)",,,,,
343646851,126617428,0,"[1014684310, 1174565663]",True,3,Rua de Damião de Góis,secondary,False,113.769,"LINESTRING (-8.6126976 41.1618918, -8.6125354 41.1618702, -8.6118704 41.1617853, -8.6118154 41.1617781, -8.6114859 41.1617365, -8.6113581 41.161719)",,,,,
299575942,299610705,0,1172588827,False,2,Rua de Costa Cabral,secondary,True,70.164,"LINESTRING (-8.5976924 41.1660037, -8.5980128 41.1659131, -8.5983749 41.1657728, -8.5984464 41.1657333)",,,,,
1788786316,128673223,0,482261341,False,3,Rua do Campo Alegre,secondary,True,62.057,"LINESTRING (-8.6313575 41.1526165, -8.6309917 41.1526006, -8.6308449 41.1525937, -8.630785 41.152591, -8.6306176 41.1525836)",,,,,
128674452,128674453,0,13800986,True,1,Rua da Piedade,residential,False,138.395,"LINESTRING (-8.6261136 41.1523141, -8.6259664 41.1523579, -8.6255507 41.1524815, -8.6245762 41.1527713)",,,,,
128674453,25632372,0,252519111,True,,Rua da Piedade,residential,False,45.256,"LINESTRING (-8.6245762 41.1527713, -8.6242353 41.152874, -8.6240719 41.1529176)",,,,,
4282469015,432578831,0,461925686,False,,Rua do Doutor Júlio de Matos,residential,False,61.93,,,,,,
4282469015,4282469037,0,429123181,False,,Rua do Doutor Júlio de Matos,residential,True,76.547,"LINESTRING (-8.5948554 41.1756709, -8.5950371 41.1756851, -8.595303 41.1756832, -8.5953526 41.1756863, -8.5953893 41.1756954, -8.5954173 41.1757139, -8.5954324 41.1757397, -8.5954566 41.1758086, -8.5954971 41.1759623)",,,,,
4282469015,4282469037,1,461925686,False,,Rua do Doutor Júlio de Matos,residential,True,63.262,"LINESTRING (-8.5948554 41.1756709, -8.5954009 41.1758852, -8.5954971 41.1759623)",,,,,
12106031777,12106031784,0,1307231300,True,,Rua de Nossa Senhora de Fátima,tertiary,False,20.041,"LINESTRING (-8.6279982 41.1583058, -8.6279851 41.15836, -8.6279764 41.1583968, -8.6279368 41.1584407, -8.6279107 41.1584693)",50,,,,
137817763,9380255665,0,"[1016997824, 1184901740, 1016567885, 167487340, 167487342, 14326256, 128245300, 434884635]",True,"['2', '1']",Largo de Ferreira Lapa,tertiary,False,150.98599999999996,"LINESTRING (-8.6290019 41.1551463, -8.6289066 41.1551156, -8.6288656 41.1550948, -8.628786 41.1550881, -8.6287097 41.1551009, -8.6285898 41.155152, -8.6283599 41.1552816, -8.6282722 41.1553273, -8.6282285 41.1553585, -8.6281739 41.1553979, -8.6281142 41.155444, -8.628019 41.1554502, -8.6278019 41.1555391, -8.627608 41.1556247, -8.6275938 41.1556271, -8.6275376 41.1556365, -8.627491 41.1556375, -8.6274386 41.1556322)",,,,,building_passage
2084091557,2605287683,0,"[35104970, 26248563, 26248567]",True,1,Rua de Leonardo Coimbra,residential,False,113.87,"LINESTRING (-8.6098379 41.1745592, -8.6098781 41.1745085, -8.6099316 41.1744411, -8.6103814 41.1739403, -8.6103807 41.1736583)",,,yes,,
12106031784,126604789,0,"[1174193044, 13715172]",False,3,Rua de Nossa Senhora de Fátima,tertiary,True,313.36199999999997,"LINESTRING (-8.6279107 41.1584693, -8.6278968 41.1584751, -8.6278658 41.1584882, -8.6278046 41.1585153, -8.6272472 41.1587624, -8.6267356 41.1589808, -8.6252412 41.1596317, -8.624808 41.1598154, -8.6246623 41.1598688)",50,,,,
12106031784,4468690315,0,1307231301,True,,Rua de Nossa Senhora de Fátima,tertiary,False,19.303,"LINESTRING (-8.6279107 41.1584693, -8.627967 41.158474, -8.6280267 41.1584776, -8.6280723 41.1584887, -8.6281333 41.1585079)",50,,,,
126598827,122439068,0,800153230,True,3,Avenida da França,secondary,False,137.55599999999998,"LINESTRING (-8.6274598 41.1635081, -8.6273562 41.1638723, -8.6271308 41.1645724, -8.6270836 41.1647122)",,,,,
4282469037,4282469015,0,429123181,False,,Rua do Doutor Júlio de Matos,residential,False,76.547,"LINESTRING (-8.5954971 41.1759623, -8.5954566 41.1758086, -8.5954324 41.1757397, -8.5954173 41.1757139, -8.5953893 41.1756954, -8.5953526 41.1756863, -8.595303 41.1756832, -8.5950371 41.1756851, -8.5948554 41.1756709)",,,,,
4282469037,4282469015,1,461925686,False,,Rua do Doutor Júlio de Matos,residential,False,63.262,"LINESTRING (-8.5954971 41.1759623, -8.5954009 41.1758852, -8.5948554 41.1756709)",,,,,
4282469037,4282469042,0,461925686,False,,Rua do Doutor Júlio de Matos,residential,True,82.71600000000001,"LINESTRING (-8.5954971 41.1759623, -8.595615 41.1760302, -8.5956689 41.1760471, -8.5958255 41.1760963, -8.595981 41.1761149, -8.5964343 41.1760922)",,,,,
474677934,1788787115,0,34988345,True,2,Rua da Lapa,secondary,False,126.236,"LINESTRING (-8.6130665 41.1566312, -8.6131113 41.1564624, -8.6131371 41.1563265, -8.6132259 41.155824, -8.613285 41.1555082)",,,,,
406359726,299575942,0,1186568754,True,,Rua Doutor Joaquim Pires de Lima,residential,False,28.628,"LINESTRING (-8.5975254 41.166228, -8.5975639 41.1661869, -8.5976924 41.1660037)",,,,,
311889583,311889597,0,1016573834,True,2,Rua de António Cardoso,tertiary,False,49.615,,,,,,
4282469042,2185792256,0,455315129,False,,,residential,True,162.911,"LINESTRING (-8.5964343 41.1760922, -8.5964383 41.1762093, -8.59644 41.1762599, -8.5964461 41.1765033, -8.5964654 41.1765423, -8.596501 41.1765857, -8.5965674 41.1766302, -8.59713 41.176991, -8.5971608 41.1770316, -8.5971736 41.1770591, -8.5971759 41.1770879, -8.5971732 41.1771255, -8.5971394 41.1771893, -8.5971211 41.1772271, -8.5970814 41.1773085)",,,,,
4282469042,4282469037,0,461925686,False,,Rua do Doutor Júlio de Matos,residential,False,82.71600000000001,"LINESTRING (-8.5964343 41.1760922, -8.595981 41.1761149, -8.5958255 41.1760963, -8.5956689 41.1760471, -8.595615 41.1760302, -8.5954971 41.1759623)",,,,,
435468987,343646689,0,212710696,False,2,Rua do Campo Lindo,tertiary,False,148.764,,,,,,
435468987,316511863,0,212710696,False,2,Rua do Campo Lindo,tertiary,True,112.283,"LINESTRING (-8.6098197 41.1684728, -8.6102869 41.1681208, -8.6107657 41.1677569)",,,,,
474697403,122452434,0,704509573,True,2,Rua da Constituição,secondary,False,39.192,"LINESTRING (-8.6202394 41.16385, -8.620518 41.1638833, -8.6207018 41.1639052)",,,,,
311889597,311889487,0,1016567884,True,2,Rua de António Cardoso,tertiary,False,29.661,"LINESTRING (-8.6415279 41.1568565, -8.6415702 41.1567246, -8.6416044 41.1565961)",,,,,
1422610110,474677934,0,14329124,True,2,Largo da Lapa,secondary,False,66.61800000000001,"LINESTRING (-8.6127422 41.157178, -8.6129259 41.1568847, -8.6130226 41.1567137, -8.6130465 41.1566745, -8.6130665 41.1566312)",,,,4,
435468997,316511863,0,551932162,True,,Rua de Antero de Quental,tertiary,False,19.881999999999998,"LINESTRING (-8.610833 41.1675902, -8.6108265 41.1676696, -8.6108095 41.1677062, -8.6107657 41.1677569)",,,,,
343634635,406359726,0,34628269,True,,Rua Doutor Joaquim Pires de Lima,residential,False,67.019,"LINESTRING (-8.5972933 41.1668043, -8.5974285 41.1665111, -8.5975254 41.166228)",,,,,
335562443,126597343,0,"[167487384, 1184878068]",True,"['2', '1']",Rua dos Vanzeleres,residential,False,86.38799999999999,"LINESTRING (-8.6331573 41.1614002, -8.6328352 41.161704, -8.6326243 41.1619039, -8.6325809 41.1619458, -8.6325164 41.1620091)",,,,,
5284368076,129549662,0,8367093,True,,Rua da Regeneração,tertiary,False,153.611,"LINESTRING (-8.6119092 41.1552219, -8.6119075 41.1553083, -8.611899 41.1557432, -8.6118744 41.1566031)",,,,,
343634640,4452315764,0,34628257,False,,Rua de Augusto Lessa,tertiary,False,34.769,,,,,,
12374109905,4612052766,0,1017147074,False,2,Rua de Serpa Pinto,tertiary,False,1.831,,50,,,,
12374109905,474541483,0,1017147074,False,2,Rua de Serpa Pinto,tertiary,True,16.101,,50,,,,
1788786387,1418798469,0,128363655,True,1,Rua Gonçalo Sampaio,secondary,False,82.531,"LINESTRING (-8.6323788 41.153272, -8.6324109 41.1530755, -8.6324325 41.1529488, -8.632463 41.1528846, -8.6325159 41.1528015, -8.6325378 41.1527759, -8.6326976 41.1527191, -8.6328135 41.152688)",,,,,
425725651,343646649,0,212708374,True,3,Rua de Faria Guimarães,secondary,False,116.76100000000001,"LINESTRING (-8.6062487 41.164361, -8.6062598 41.1644659, -8.6063496 41.165314, -8.6063584 41.1654078)",,,,,
474695389,475329142,0,704509573,True,2,Rua da Constituição,secondary,False,81.556,,,,,,
129953503,1110673414,0,35202691,True,1,Avenida da Boavista,secondary,False,54.402,"LINESTRING (-8.6242502 41.1571135, -8.6247875 41.1571604, -8.6248951 41.1571731)",,,,,
129953504,455341194,0,434872537,True,2,Rua da Boavista,secondary,False,42.623,,,,,10,
129953505,129953504,0,8367092,True,2,Rua da Boavista,secondary,False,124.088,"LINESTRING (-8.6193259 41.1562894, -8.6206724 41.1565165, -8.6207729 41.1565309)",,,,10,
473859815,4612052763,0,"[724454816, 724454817]",True,1,Largo da Ramada Alta,tertiary,False,36.823,"LINESTRING (-8.6217467 41.1603112, -8.6217145 41.1603047, -8.6216542 41.1602982, -8.6214908 41.1602786, -8.6214085 41.1602691, -8.6213732 41.1602649, -8.6213127 41.1602583)",50,,,,
4685392627,474800358,0,1016388206,False,2,Rua de São Dinis,tertiary,True,77.54,"LINESTRING (-8.6122786 41.1664189, -8.6131061 41.1665877, -8.6131726 41.1666015)",,,,,
479183608,479183873,0,"[128363658, 1169722591]",False,3,Rua do Campo Alegre,secondary,True,267.474,"LINESTRING (-8.6375345 41.1528317, -8.63737 41.1527919, -8.6373324 41.1527828, -8.6368042 41.1526548, -8.6366768 41.1526253, -8.6363837 41.1525575, -8.6362346 41.1525246, -8.6359434 41.1524604, -8.6355022 41.152436, -8.6350234 41.1524096, -8.6348243 41.1524083, -8.6347003 41.1524249, -8.6345977 41.1524387, -8.6344234 41.1524621)",50,,,,
479183608,311889375,0,1016392202,False,3,Rua do Campo Alegre,secondary,False,108.14600000000002,"LINESTRING (-8.6375345 41.1528317, -8.6376612 41.1528629, -8.6381943 41.1529858, -8.6385465 41.1530634, -8.6385893 41.1530728, -8.6387697 41.153116)",,,,,
479183608,4554424124,0,"[39911832, 1172312751]",False,3,Via Panorâmica,tertiary,False,266.675,"LINESTRING (-8.6375345 41.1528317, -8.6375454 41.1527353, -8.6375494 41.1526991, -8.6375805 41.1523661, -8.6376117 41.1521188, -8.6376291 41.1520148, -8.637665 41.1517925, -8.6376893 41.1516416, -8.6376963 41.1516088, -8.6377678 41.151342, -8.637919 41.1508124, -8.6379372 41.1507059, -8.6379182 41.1505499, -8.6378645 41.1504683)",,,,,
1252543225,1788786447,0,252519112,True,1,Rua do Padre Cruz,residential,False,21.39,"LINESTRING (-8.6265399 41.1543758, -8.6265664 41.1543911, -8.6266032 41.1544123, -8.6267428 41.1544927)",,,,,
126600959,475044410,0,453762944,False,2,Rua de Serpa Pinto,tertiary,False,58.528,,50,,,,
2185792256,4282469042,0,455315129,False,,,residential,False,162.91100000000003,"LINESTRING (-8.5970814 41.1773085, -8.5971211 41.1772271, -8.5971394 41.1771893, -8.5971732 41.1771255, -8.5971759 41.1770879, -8.5971736 41.1770591, -8.5971608 41.1770316, -8.59713 41.176991, -8.5965674 41.1766302, -8.596501 41.1765857, -8.5964654 41.1765423, -8.5964461 41.1765033, -8.59644 41.1762599, -8.5964383 41.1762093, -8.5964343 41.1760922)",,,,,
2185792256,4523960191,0,667439829,False,,Rua Dom Frei Vicente da Soledade e Castro,residential,True,98.848,"LINESTRING (-8.5970814 41.1773085, -8.5980733 41.1775929, -8.5981844 41.1776263)",,,,,
1788786433,1110673556,0,"[207634492, 482291294, 482291295]",False,"['4', '3']",Rua de Júlio Dinis,secondary,True,180.506,"LINESTRING (-8.6267103 41.154224, -8.6264536 41.1534234, -8.6262477 41.1527769, -8.6262287 41.1527172, -8.626206 41.1526457)",,,,,
474546948,474694626,0,704509573,True,2,Rua da Constituição,secondary,False,100.038,"LINESTRING (-8.6163008 41.1633535, -8.6164243 41.1633701, -8.6174773 41.1635113)",,,,,
1788786447,335560491,0,167487372,True,2,Rua de Júlio Dinis,secondary,False,13.084,"LINESTRING (-8.6267428 41.1544927, -8.62676 41.1545469, -8.6268237 41.1545861)",,,,,
8493177618,128560275,0,210670990,True,2,Rua de Antero de Quental,secondary,False,40.879999999999995,"LINESTRING (-8.6124484 41.1576751, -8.6125346 41.1575206, -8.6126514 41.1573409)",,,,,
4612052763,4612052768,0,"[724454817, 724454818]",True,,Largo da Ramada Alta,tertiary,False,22.029,"LINESTRING (-8.6213127 41.1602583, -8.6212731 41.1602567, -8.6212446 41.1602649, -8.6212227 41.1602736, -8.6211997 41.1602928, -8.6211848 41.1603137, -8.6211652 41.1603442, -8.6211611 41.1603649, -8.621163 41.1603871)",50,,,,
4612052766,12374109905,0,1017147074,False,2,Rua de Serpa Pinto,tertiary,True,1.831,,50,,,,
4612052766,1216466345,0,706644344,True,,Rua de Serpa Pinto,tertiary,False,13.617,"LINESTRING (-8.6211833 41.1605352, -8.6212551 41.1604939, -8.6213246 41.1604789)",50,,,,
